CHS_EVENT_SMAS_HISTORY_ID,CHS_EVENT_SMAS_SAMPLE_DATE,CHR_PCODE,CHR_RESULT_VALUE,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_LAB_VALIDATION_LEVEL,CHR_RESULT_COMMENT,CHS_SAMPLE_SOURCE,CHS_PARENT_SAMPLE_CDE,CHS_SAMPLE_DEL_GRP_EQUIS,CHS_SAMPLER,CHS_SAMPLING_COMPANY_CODE,CHS_COMMENT,CHEM_PARAMETER_NAME,CHEM_PARAMETER_UNIT,CHEM_PARAMETER_UNIT_NOSP,CHEM_PARAMETER_FRACTION,CHEM_PARAMETER_SOURCE,CHEM_PARAMETER_NOTES,high_flow_flag,year
07-SKAT_T89-0.2,9/10/2018,103,1.67,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018254016,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,9/18/2018,103,1.43,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018261127,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-BSWP-0.1,9/18/2018,103,0.79,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018261128,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-GROU-1.5,9/18/2018,103,1.42,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018261129,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,9/18/2018,103,1.97,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018261130,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,9/25/2018,103,1.51,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018268060,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-BSWP-0.1,9/25/2018,103,0.723,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018268061,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-GROU-1.5,9/25/2018,103,1.02,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018268062,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,9/25/2018,103,2.3,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018268063,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,10/3/2018,103,1.21,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018276032,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-BSWP-0.1,10/3/2018,103,0.696,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018276033,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-GROU-1.5,10/3/2018,103,1.26,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018276034,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,10/3/2018,103,2.72,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018276035,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,10/17/2018,103,1.54,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018290005,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-BSWP-0.1,10/17/2018,103,0.755,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018290006,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-GROU-1.5,10/17/2018,103,1.46,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018290007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,10/17/2018,103,2.72,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018290008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,10/29/2018,103,2.27,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018303001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-BSWP-0.1,10/29/2018,103,0.782,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018303002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-GROU-1.5,10/29/2018,103,1.05,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018303003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,10/29/2018,103,2.67,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018303004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,11/15/2018,103,1.98,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018319001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-GROU-1.5,11/15/2018,103,1.36,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018319002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,11/15/2018,103,2.73,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018319003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,11/27/2018,103,2.03,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018331005,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-BSWP-0.1,11/27/2018,103,1.11,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018331006,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-GROU-1.5,11/27/2018,103,1.22,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018331007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T89-0.2,11/27/2018,103,2.36,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018331008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2018
07-SKAT_T2-0.1,12/11/2018,103,2.79,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018346001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-BSWP-0.1,12/11/2018,103,0.89,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018346002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-GROU-1.5,12/11/2018,103,1.74,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018346003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T89-0.2,12/11/2018,103,3.18,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,2018346004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2018
07-SKAT_T2-0.1,3/26/2019,103,1.736,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190508011-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,4/15/2019,103,1.114,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190508012-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,5/10/2019,103,1.53,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T14-0.2,5/10/2019,103,3.15,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T21-0.1,5/10/2019,103,2.03,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-GROU-1.5,5/10/2019,103,1.3,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T89-0.2,5/10/2019,103,1.59,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-005,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T93a-0.5,5/10/2019,103,0.954,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-006,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-RAND-0.1,5/10/2019,103,0.609,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T2-0.1,5/10/2019,103,0.883,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T5-0.1,5/10/2019,103,2.21,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-009,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-BSWP-6.3,5/10/2019,103,0.42,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509001-010,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-BSWP-0.1,5/13/2019,103,0.702,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509013-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,5/13/2019,103,1.08,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509013-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,5/13/2019,103,1.81,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509013-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,5/13/2019,103,1.05,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190509013-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,5/28/2019,103,1.24,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190529001-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,5/28/2019,103,0.602,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190529001-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,5/28/2019,103,1.56,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190529001-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,5/28/2019,103,2.07,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190529001-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,6/11/2019,103,1.09,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190524002-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,6/11/2019,103,0.452,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190524002-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,6/11/2019,103,1.58,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190524002-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,6/11/2019,103,1.43,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190524002-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,6/20/2019,103,2.2,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-BSWP-0.1,6/20/2019,103,2.02,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-GROU-1.5,6/20/2019,103,2.22,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T89-0.2,6/20/2019,103,4.86,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-BSWP-6.3,6/20/2019,103,0.442,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-005,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-RAND-0.1,6/20/2019,103,0.956,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T21-0.1,6/20/2019,103,3.98,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-009,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T93a-0.5,6/20/2019,103,1.678,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-010,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T14-0.2,6/20/2019,103,9,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-011,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T5-0.1,6/20/2019,103,5.34,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190619009-012,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,yes,2019
07-SKAT_T2-0.1,6/26/2019,103,1.274,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190621001-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,6/26/2019,103,0.788,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190621001-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,6/26/2019,103,1.466,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190621001-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,6/26/2019,103,2.08,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190621001-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,7/10/2019,103,1.24,0,Y,10/15/2021,T,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190705002-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,7/10/2019,103,0.593,0,Y,10/15/2021,T,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190705002-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,7/10/2019,103,1.74,0,Y,10/15/2021,T,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190705002-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,7/10/2019,103,2.32,0,Y,10/15/2021,T,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190705002-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,7/23/2019,103,1.79,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,7/23/2019,103,0.709,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,7/23/2019,103,1.66,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,7/23/2019,103,2.59,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-RAND-0.1,7/23/2019,103,0.696,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-6.3,7/23/2019,103,0.64,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T21-0.1,7/23/2019,103,1.25,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-009,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T93a-0.5,7/23/2019,103,1.45,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-010,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T14-0.2,7/23/2019,103,2.65,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-011,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T5-0.1,7/23/2019,103,4.33,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190723006-012,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,8/6/2019,103,1.39,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190806010-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,8/6/2019,103,1.02,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190806010-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,8/6/2019,103,1.86,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190806010-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,8/6/2019,103,2.24,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190806010-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,8/21/2019,103,1.6,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,8/21/2019,103,1.47,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,8/21/2019,103,1.69,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,8/21/2019,103,2.22,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-RAND-0.1,8/21/2019,103,0.635,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-6.3,8/21/2019,103,0.58,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T21-0.1,8/21/2019,103,1.69,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-009,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T93a-0.5,8/21/2019,103,0.604,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-010,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T14-0.2,8/21/2019,103,4.94,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-011,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T5-0.1,8/21/2019,103,2.96,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190821007-012,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,9/5/2019,103,1.34,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190905006-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,9/5/2019,103,0.918,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190905006-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,9/5/2019,103,1.57,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190905006-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,9/5/2019,103,2.14,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190905006-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,9/18/2019,103,1.32,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,9/18/2019,103,0.666,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,9/18/2019,103,1.6,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,9/18/2019,103,2.09,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-6.3,9/18/2019,103,0.509,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T21-0.1,9/18/2019,103,1.96,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T93a-0.5,9/18/2019,103,0.382,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-009,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T14-0.2,9/18/2019,103,2.19,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-010,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T5-0.1,9/18/2019,103,3.94,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,190918013-011,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T2-0.1,10/3/2019,103,0.86,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,191004001-001,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-0.1,10/3/2019,103,0.409,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,191004001-002,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-GROU-1.5,10/3/2019,103,1.35,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,191004001-003,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-SKAT_T89-0.2,10/3/2019,103,1.14,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,191004001-004,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-RAND-0.1,10/3/2019,103,0.448,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,191004001-007,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
07-BSWP-6.3,10/3/2019,103,0.478,0,Y,10/15/2021,A,,0.09,NA,0.307,mg/L,,,,,,UFI,UFI,191004001-008,"NITROGEN, TOTAL",mg/L,mg/L,TOTAL,LAB,,,2019
